resultId,raceId,driverId,constructorId,grid,points,laps,milliseconds,fastestLap,race_rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name
20477,343,37,15,13,0.0,58,5393564,50,14,90420,212.525,1,2010,7,5,Turkish Grand Prix
20478,343,153,5,16,0.0,58,5395420,50,3,89535,214.628,1,2010,7,5,Turkish Grand Prix
20479,343,24,10,18,0.0,57,0,53,18,91420,210.201,11,2010,7,5,Turkish Grand Prix
20480,343,22,3,15,0.0,57,0,53,17,90933,211.329,11,2010,7,5,Turkish Grand Prix
20481,343,808,4,9,0.0,57,0,57,1,89164,215.519,11,2010,7,5,Turkish Grand Prix
20482,343,67,5,14,0.0,57,0,57,5,89588,214.501,11,2010,7,5,Turkish Grand Prix
20483,343,807,3,17,0.0,57,0,51,15,90620,212.059,11,2010,7,5,Turkish Grand Prix
20484,343,10,166,21,0.0,55,0,48,19,92265,208.278,13,2010,7,5,Turkish Grand Prix
20485,343,810,166,23,0.0,55,0,55,20,93257,206.062,13,2010,7,5,Turkish Grand Prix
20486,343,812,164,24,0.0,52,0,37,24,94585,203.169,48,2010,7,5,Turkish Grand Prix
20487,343,811,164,22,0.0,46,0,35,21,94247,203.898,32,2010,7,5,Turkish Grand Prix
20488,343,20,9,3,0.0,39,0,37,13,90181,213.091,4,2010,7,5,Turkish Grand Prix
20489,343,5,205,20,0.0,33,0,26,22,94363,203.647,9,2010,7,5,Turkish Grand Prix
20490,343,15,205,19,0.0,32,0,26,23,94463,203.432,9,2010,7,5,Turkish Grand Prix
20491,344,1,1,1,25.0,70,5633456,62,2,77806,201.778,1,2010,8,7,Canadian Grand Prix
20492,344,18,1,4,18.0,70,5635710,66,4,78144,200.906,1,2010,8,7,Canadian Grand Prix
20493,344,4,6,3,15.0,70,5642670,44,6,78207,200.744,1,2010,8,7,Canadian Grand Prix
20494,344,20,9,2,12.0,70,5671273,62,8,78417,200.206,1,2010,8,7,Canadian Grand Prix
20495,344,17,9,7,10.0,70,5672747,62,5,78148,200.895,1,2010,8,7,Canadian Grand Prix
20496,344,3,131,10,8.0,70,5689540,68,3,77832,201.711,1,2010,8,7,Canadian Grand Prix
20497,344,9,4,8,6.0,70,5690756,67,1,76972,203.965,1,2010,8,7,Canadian Grand Prix
20498,344,67,5,15,4.0,69,0,39,15,79783,196.776,11,2010,8,7,Canadian Grand Prix
20499,344,24,10,5,2.0,69,0,66,11,79349,197.855,11,2010,8,7,Canadian Grand Prix
20500,344,16,10,9,1.0,69,0,68,13,79530,197.404,11,2010,8,7,Canadian Grand Prix
20501,344,30,131,13,0.0,69,0,44,14,79577,197.288,11,2010,8,7,Canadian Grand Prix
20502,344,153,5,16,0.0,69,0,69,16,79842,196.633,11,2010,8,7,Canadian Grand Prix
20503,344,807,3,12,0.0,69,0,64,9,78912,198.95,11,2010,8,7,Canadian Grand Prix
20504,344,22,3,11,0.0,69,0,65,10,79175,198.289,11,2010,8,7,Canadian Grand Prix
20505,344,13,6,6,0.0,69,0,45,7,78325,200.441,11,2010,8,7,Canadian Grand Prix
20506,344,5,205,19,0.0,68,0,65,18,80654,194.653,12,2010,8,7,Canadian Grand Prix
20507,344,808,4,14,0.0,68,0,58,12,79453,197.596,12,2010,8,7,Canadian Grand Prix
20508,344,812,164,24,0.0,66,0,47,21,81884,191.729,14,2010,8,7,Canadian Grand Prix
20509,344,810,166,23,0.0,65,0,49,22,81937,191.605,15,2010,8,7,Canadian Grand Prix
20510,344,10,166,21,0.0,55,0,43,20,81669,192.234,26,2010,8,7,Canadian Grand Prix
20511,344,15,205,20,0.0,47,0,38,19,80791,194.323,23,2010,8,7,Canadian Grand Prix
20512,344,37,15,17,0.0,31,0,21,17,80574,194.846,5,2010,8,7,Canadian Grand Prix
20513,344,811,164,22,0.0,14,0,5,23,84524,185.741,9,2010,8,7,Canadian Grand Prix
20514,344,155,15,18,0.0,1,0,0,0,5400000,0.0,3,2010,8,7,Canadian Grand Prix
20515,345,20,9,1,25.0,57,6029571,52,3,99140,196.774,1,2010,9,12,European Grand Prix
20516,345,1,1,3,18.0,57,6034613,56,4,99156,196.744,1,2010,9,12,European Grand Prix
20517,345,18,1,7,15.0,57,6042229,54,1,98765,197.521,1,2010,9,12,European Grand Prix
20518,345,22,3,9,12.0,57,6055198,56,5,99489,196.085,1,2010,9,12,European Grand Prix
20519,345,9,4,6,10.0,57,6056693,55,7,99542,195.981,1,2010,9,12,European Grand Prix
20520,345,16,10,13,8.0,57,6059739,52,8,99803,195.469,1,2010,9,12,European Grand Prix
20521,345,155,15,18,6.0,57,6060536,57,6,99517,196.03,1,2010,9,12,European Grand Prix
20522,345,4,6,4,4.0,57,6062380,50,10,99889,195.3,1,2010,9,12,European Grand Prix
20523,345,67,5,11,2.0,57,6065870,53,11,100084,194.92,1,2010,9,12,European Grand Prix
20524,345,3,131,12,1.0,57,6073953,57,9,99878,195.322,1,2010,9,12,European Grand Prix
20525,345,13,6,5,0.0,57,6076192,52,13,100208,194.679,1,2010,9,12,European Grand Prix
20526,345,37,15,16,0.0,57,6076985,56,16,100430,194.248,1,2010,9,12,European Grand Prix
20527,345,153,5,17,0.0,57,6077810,55,15,100327,194.448,1,2010,9,12,European Grand Prix
20528,345,808,4,10,0.0,57,6077858,57,12,100100,194.889,1,2010,9,12,European Grand Prix
20529,345,30,131,15,0.0,57,6078397,53,2,98968,197.118,1,2010,9,12,European Grand Prix
20530,345,24,10,14,0.0,57,6080461,52,14,100305,194.49,1,2010,9,12,European Grand Prix
20531,345,810,166,21,0.0,56,0,45,20,102414,190.485,11,2010,9,12,European Grand Prix
20532,345,812,164,23,0.0,55,0,51,22,103820,187.905,12,2010,9,12,European Grand Prix
20533,345,10,166,22,0.0,55,0,48,19,102319,190.662,12,2010,9,12,European Grand Prix
20534,345,811,164,24,0.0,55,0,55,21,102926,189.536,12,2010,9,12,European Grand Prix
20535,345,15,205,19,0.0,53,0,53,18,101770,191.691,14,2010,9,12,European Grand Prix
20536,345,807,3,8,0.0,49,0,46,17,100789,193.554,43,2010,9,12,European Grand Prix
20537,345,5,205,20,0.0,8,0,8,24,106130,183.816,4,2010,9,12,European Grand Prix
20538,345,17,9,2,0.0,8,0,5,23,104064,187.465,4,2010,9,12,European Grand Prix
20539,346,17,9,2,25.0,52,5078200,45,4,92364,229.608,1,2010,10,9,British Grand Prix
20540,346,1,1,4,18.0,52,5079560,43,6,92758,228.633,1,2010,10,9,British Grand Prix
20541,346,3,131,5,15.0,52,5099507,50,7,92952,228.156,1,2010,10,9,British Grand Prix
20542,346,18,1,14,12.0,52,5100186,52,9,93003,228.031,1,2010,10,9,British Grand Prix
20543,346,22,3,8,10.0,52,5109656,50,11,93615,226.54,1,2010,10,9,British Grand Prix
20544,346,155,15,12,8.0,52,5110371,52,10,93558,226.678,1,2010,10,9,British Grand Prix
20545,346,20,9,1,6.0,52,5114934,52,3,91967,230.6,1,2010,10,9,British Grand Prix
20546,346,16,10,11,4.0,52,5119132,42,16,94337,224.806,1,2010,10,9,British Grand Prix
20547,346,30,131,10,2.0,52,5119799,47,15,94170,225.203,1,2010,10,9,British Grand Prix
20548,346,807,3,13,1.0,52,5120212,48,13,93989,225.639,1,2010,10,9,British Grand Prix
20549,346,24,10,20,0.0,52,5120659,51,14,94018,225.569,1,2010,10,9,British Grand Prix
20550,346,67,5,16,0.0,52,5125827,52,8,92979,228.087,1,2010,10,9,British Grand Prix
20551,346,808,4,15,0.0,52,5137574,52,5,92484,229.311,1,2010,10,9,British Grand Prix
20552,346,4,6,3,0.0,52,5140585,52,1,90874,233.373,1,2010,10,9,British Grand Prix
20553,346,13,6,7,0.0,52,5145689,52,2,91646,231.407,1,2010,10,9,British Grand Prix
20554,346,15,205,21,0.0,51,0,44,20,96519,219.724,11,2010,10,9,British Grand Prix
20555,346,5,205,18,0.0,51,0,48,18,96251,220.336,11,2010,10,9,British Grand Prix
20556,346,10,166,19,0.0,50,0,49,19,96414,219.961,12,2010,10,9,British Grand Prix
20557,346,812,164,23,0.0,50,0,40,23,98798,214.656,12,2010,10,9,British Grand Prix
20558,346,29,164,24,0.0,50,0,50,22,98309,215.723,12,2010,10,9,British Grand Prix
20559,346,153,5,17,0.0,44,0,43,12,93747,226.219,23,2010,10,9,British Grand Prix
20560,346,37,15,9,0.0,29,0,23,17,95883,221.182,4,2010,10,9,British Grand Prix
20561,346,9,4,6,0.0,19,0,12,21,96846,218.982,30,2010,10,9,British Grand Prix
20562,346,810,166,22,0.0,9,0,7,24,100640,210.725,9,2010,10,9,British Grand Prix
20563,347,4,6,2,25.0,67,5258864,66,2,75880,217.005,1,2010,11,10,German Grand Prix
20564,347,13,6,3,18.0,67,5263060,66,3,76097,216.386,1,2010,11,10,German Grand Prix
20565,347,20,9,1,15.0,67,5263985,67,1,75824,217.166,1,2010,11,10,German Grand Prix
20566,347,1,1,6,12.0,67,5285760,65,5,76503,215.238,1,2010,11,10,German Grand Prix
20567,347,18,1,5,10.0,67,5288346,65,4,76451,215.385,1,2010,11,10,German Grand Prix
20568,347,17,9,4,8.0,67,5302470,57,9,76678,214.747,1,2010,11,10,German Grand Prix
20569,347,9,4,7,6.0,66,0,62,16,77166,213.389,11,2010,11,10,German Grand Prix
20570,347,3,131,9,4.0,66,0,66,8,76609,214.94,11,2010,11,10,German Grand Prix
20571,347,30,131,11,2.0,66,0,66,14,77088,213.605,11,2010,11,10,German Grand Prix
20572,347,808,4,13,1.0,66,0,62,17,77198,213.3,11,2010,11,10,German Grand Prix
20573,347,155,15,12,0.0,66,0,63,15,77100,213.571,11,2010,11,10,German Grand Prix
20574,347,22,3,8,0.0,66,0,63,13,77029,213.768,11,2010,11,10,German Grand Prix
20575,347,807,3,10,0.0,66,0,61,11,76836,214.305,11,2010,11,10,German Grand Prix
20576,347,37,15,14,0.0,66,0,61,6,76527,215.171,11,2010,11,10,German Grand Prix
20577,347,153,5,15,0.0,66,0,66,12,76971,213.929,11,2010,11,10,German Grand Prix
20578,347,24,10,21,0.0,65,0,64,7,76596,214.977,12,2010,11,10,German Grand Prix
20579,347,16,10,19,0.0,65,0,65,10,76687,214.722,12,2010,11,10,German Grand Prix
20580,347,10,166,23,0.0,64,0,62,18,78211,210.538,13,2010,11,10,German Grand Prix
20581,347,811,164,20,0.0,63,0,57,21,80861,203.638,14,2010,11,10,German Grand Prix
20582,347,5,205,18,0.0,56,0,51,19,80664,204.135,4,2010,11,10,German Grand Prix
20583,347,810,166,24,0.0,50,0,49,20,80703,204.037,6,2010,11,10,German Grand Prix
20584,347,29,164,22,0.0,19,0,16,22,83541,197.105,5,2010,11,10,German Grand Prix
20585,347,15,205,17,0.0,3,0,2,23,134452,122.47,6,2010,11,10,German Grand Prix
20586,347,67,5,16,0.0,1,0,0,0,5400000,0.0,4,2010,11,10,German Grand Prix
20587,348,17,9,2,25.0,70,6065571,46,2,82651,190.821,1,2010,12,11,Hungarian Grand Prix
20588,348,4,6,3,18.0,70,6083392,67,4,83195,189.573,1,2010,12,11,Hungarian Grand Prix
20589,348,20,9,1,15.0,70,6084823,70,1,82362,191.491,1,2010,12,11,Hungarian Grand Prix
20590,348,13,6,4,12.0,70,6093045,69,5,83329,189.269,1,2010,12,11,Hungarian Grand Prix
20591,348,808,4,7,10.0,70,6138763,61,6,83799,188.207,1,2010,12,11,Hungarian Grand Prix
20592,348,807,3,10,8.0,70,6142294,66,7,84204,187.302,1,2010,12,11,Hungarian Grand Prix
20593,348,37,15,9,6.0,69,0,65,10,84342,186.995,11,2010,12,11,Hungarian Grand Prix
20594,348,18,1,11,4.0,69,0,61,8,84205,187.3,11,2010,12,11,Hungarian Grand Prix
20595,348,155,15,23,2.0,69,0,68,9,84282,187.128,11,2010,12,11,Hungarian Grand Prix
20596,348,22,3,12,1.0,69,0,68,3,82811,190.452,11,2010,12,11,Hungarian Grand Prix
20597,348,30,131,14,0.0,69,0,64,12,85372,184.739,11,2010,12,11,Hungarian Grand Prix
20598,348,67,5,15,0.0,69,0,58,13,85449,184.573,11,2010,12,11,Hungarian Grand Prix
20599,348,24,10,16,0.0,69,0,58,11,85358,184.77,11,2010,12,11,Hungarian Grand Prix
20600,348,5,205,19,0.0,67,0,64,18,87457,180.335,13,2010,12,11,Hungarian Grand Prix
20601,348,15,205,20,0.0,67,0,58,17,87429,180.393,13,2010,12,11,Hungarian Grand Prix
20602,348,10,166,18,0.0,67,0,59,19,87674,179.889,13,2010,12,11,Hungarian Grand Prix
20603,348,811,164,22,0.0,67,0,61,21,88093,179.033,13,2010,12,11,Hungarian Grand Prix
20604,348,810,166,21,0.0,66,0,62,16,87287,180.686,14,2010,12,11,Hungarian Grand Prix
20605,348,29,164,24,0.0,66,0,59,23,89277,176.657,14,2010,12,11,Hungarian Grand Prix
20606,348,1,1,5,0.0,23,0,22,14,86258,182.842,6,2010,12,11,Hungarian Grand Prix
20607,348,9,4,8,0.0,23,0,21,15,86825,181.648,31,2010,12,11,Hungarian Grand Prix
20608,348,3,131,6,0.0,15,0,13,20,87954,179.316,36,2010,12,11,Hungarian Grand Prix
20609,348,16,10,13,0.0,15,0,12,22,88176,178.862,4,2010,12,11,Hungarian Grand Prix
20610,348,153,5,17,0.0,1,0,0,0,5400000,0.0,5,2010,12,11,Hungarian Grand Prix
20611,349,1,1,2,25.0,44,5344268,32,1,109069,231.178,1,2010,13,13,Belgian Grand Prix
20612,349,17,9,1,18.0,44,5345839,32,2,109395,230.489,1,2010,13,13,Belgian Grand Prix
20613,349,9,4,3,15.0,44,5347761,29,3,109807,229.624,1,2010,13,13,Belgian Grand Prix
20614,349,13,6,6,12.0,44,5352532,26,4,110110,228.99,1,2010,13,13,Belgian Grand Prix
20615,349,16,10,8,10.0,44,5353362,25,5,110477,228.232,1,2010,13,13,Belgian Grand Prix
20616,349,3,131,14,8.0,44,5356627,31,10,111688,225.757,1,2010,13,13,Belgian Grand Prix
20617,349,30,131,21,6.0,44,5359816,32,13,111914,225.301,1,2010,13,13,Belgian Grand Prix
20618,349,155,15,17,4.0,44,5360946,29,11,111749,225.634,1,2010,13,13,Belgian Grand Prix
20619,349,808,4,23,2.0,44,5368119,32,7,111175,226.799,1,2010,13,13,Belgian Grand Prix
20620,349,24,10,12,1.0,44,5379099,31,14,112267,224.593,1,2010,13,13,Belgian Grand Prix
20621,349,37,15,24,0.0,44,5380287,31,15,112537,224.054,1,2010,13,13,Belgian Grand Prix
20622,349,67,5,16,0.0,44,5384163,30,17,112966,223.203,1,2010,13,13,Belgian Grand Prix
20623,349,153,5,11,0.0,44,5393725,31,9,111576,225.984,1,2010,13,13,Belgian Grand Prix
20624,349,807,3,9,0.0,43,0,28,12,111864,225.402,11,2010,13,13,Belgian Grand Prix
20625,349,20,9,4,0.0,43,0,22,6,110868,227.427,11,2010,13,13,Belgian Grand Prix
20626,349,5,205,13,0.0,43,0,23,22,115797,217.746,11,2010,13,13,Belgian Grand Prix
20627,349,810,166,22,0.0,43,0,25,21,115705,217.919,11,2010,13,13,Belgian Grand Prix
20628,349,10,166,20,0.0,43,0,31,19,115268,218.745,11,2010,13,13,Belgian Grand Prix
20629,349,15,205,15,0.0,43,0,24,18,115103,219.059,11,2010,13,13,Belgian Grand Prix
20630,349,29,164,19,0.0,42,0,31,20,115484,218.336,12,2010,13,13,Belgian Grand Prix
20631,349,4,6,10,0.0,37,0,29,8,111374,226.393,3,2010,13,13,Belgian Grand Prix
20632,349,18,1,5,0.0,15,0,6,16,112878,223.375,4,2010,13,13,Belgian Grand Prix
20633,349,811,164,18,0.0,5,0,5,23,140201,179.844,31,2010,13,13,Belgian Grand Prix
20634,349,22,3,7,0.0,0,0,0,0,5400000,0.0,4,2010,13,13,Belgian Grand Prix
20635,350,4,6,1,25.0,53,4584572,52,1,84139,247.861,1,2010,14,14,Italian Grand Prix
20636,350,18,1,2,18.0,53,4587510,46,8,84598,246.516,1,2010,14,14,Italian Grand Prix
20637,350,13,6,3,15.0,53,4588795,51,6,84575,246.583,1,2010,14,14,Italian Grand Prix
20638,350,20,9,6,12.0,53,4612768,50,4,84493,246.822,1,2010,14,14,Italian Grand Prix
20639,350,3,131,7,10.0,53,4614514,52,3,84491,246.828,1,2010,14,14,Italian Grand Prix
20640,350,17,9,4,8.0,53,4615848,52,2,84277,247.452,1,2010,14,14,Italian Grand Prix
20641,350,807,3,8,6.0,53,4617384,52,7,84576,246.58,1,2010,14,14,Italian Grand Prix
20642,350,9,4,9,4.0,53,4618600,48,5,84560,246.627,1,2010,14,14,Italian Grand Prix
20643,350,30,131,12,2.0,53,4629520,49,11,84947,245.503,1,2010,14,14,Italian Grand Prix
20644,350,22,3,10,1.0,53,4648785,48,14,85239,244.662,1,2010,14,14,Italian Grand Prix
20645,350,67,5,14,0.0,53,4649628,51,13,85224,244.705,1,2010,14,14,Italian Grand Prix
20646,350,24,10,19,0.0,53,4650678,51,12,85102,245.056,1,2010,14,14,Italian Grand Prix
20647,350,808,4,20,0.0,53,4663491,53,9,84644,246.382,1,2010,14,14,Italian Grand Prix
20648,350,37,15,16,0.0,52,0,47,16,86325,241.584,11,2010,14,14,Italian Grand Prix
20649,350,153,5,15,0.0,52,0,51,15,85472,243.995,11,2010,14,14,Italian Grand Prix
20650,350,16,10,11,0.0,52,0,51,10,84937,245.532,11,2010,14,14,Italian Grand Prix
20651,350,10,166,24,0.0,51,0,50,17,87765,237.62,12,2010,14,14,Italian Grand Prix
20652,350,5,205,18,0.0,51,0,50,18,87822,237.466,12,2010,14,14,Italian Grand Prix
20653,350,29,164,23,0.0,51,0,45,20,88875,234.653,12,2010,14,14,Italian Grand Prix
20654,350,810,166,21,0.0,50,0,46,19,88170,236.526,13,2010,14,14,Italian Grand Prix
20655,350,15,205,17,0.0,46,0,30,21,89017,234.278,5,2010,14,14,Italian Grand Prix
20656,350,811,164,22,0.0,11,0,10,22,90880,229.476,31,2010,14,14,Italian Grand Prix
20657,350,1,1,5,0.0,0,0,0,0,5400000,0.0,4,2010,14,14,Italian Grand Prix
20658,350,155,15,13,0.0,0,0,0,0,5400000,0.0,6,2010,14,14,Italian Grand Prix
20659,351,4,6,1,25.0,61,7073579,58,1,107976,169.137,1,2010,15,15,Singapore Grand Prix
20660,351,20,9,2,18.0,61,7073872,59,2,108140,168.879,1,2010,15,15,Singapore Grand Prix
20661,351,17,9,5,15.0,61,7102720,54,5,109706,166.47,1,2010,15,15,Singapore Grand Prix
20662,351,18,1,4,12.0,61,7103963,61,7,109711,166.462,1,2010,15,15,Singapore Grand Prix
20663,351,3,131,7,10.0,61,7122973,55,8,110125,165.837,1,2010,15,15,Singapore Grand Prix
20664,351,22,3,6,8.0,61,7129680,52,9,110334,165.522,1,2010,15,15,Singapore Grand Prix
20665,351,9,4,8,6.0,61,7160138,56,3,109255,167.157,1,2010,15,15,Singapore Grand Prix
20666,351,13,6,24,4.0,61,7186876,45,12,112079,162.945,1,2010,15,15,Singapore Grand Prix
20667,351,16,10,15,2.0,61,7195995,45,15,112473,162.374,1,2010,15,15,Singapore Grand Prix
20668,351,807,3,17,1.0,61,7206370,45,13,112213,162.751,1,2010,15,15,Singapore Grand Prix
20669,351,808,4,12,0.0,60,0,46,11,111902,163.202,11,2010,15,15,Singapore Grand Prix
20670,351,153,5,11,0.0,60,0,43,14,112333,162.577,11,2010,15,15,Singapore Grand Prix
20671,351,30,131,9,0.0,60,0,54,4,109680,166.509,11,2010,15,15,Singapore Grand Prix
20672,351,67,5,13,0.0,60,0,59,6,109710,166.464,11,2010,15,15,Singapore Grand Prix
20673,351,810,166,20,0.0,59,0,55,17,112513,162.317,12,2010,15,15,Singapore Grand Prix
20674,351,5,205,19,0.0,58,0,53,18,113051,161.544,5,2010,15,15,Singapore Grand Prix
20675,351,10,166,18,0.0,49,0,38,19,113559,160.822,9,2010,15,15,Singapore Grand Prix
20676,351,2,15,14,0.0,36,0,29,16,112475,162.372,4,2010,15,15,Singapore Grand Prix
20677,351,1,1,3,0.0,35,0,31,10,110750,164.901,4,2010,15,15,Singapore Grand Prix
20678,351,32,164,22,0.0,31,0,23,22,117765,155.077,9,2010,15,15,Singapore Grand Prix
20679,351,155,15,10,0.0,30,0,22,20,113957,160.26,3,2010,15,15,Singapore Grand Prix
20680,351,811,164,23,0.0,29,0,19,23,117962,154.819,3,2010,15,15,Singapore Grand Prix
20681,351,15,205,21,0.0,27,0,20,21,116386,156.915,9,2010,15,15,Singapore Grand Prix
20682,351,24,10,16,0.0,1,0,0,0,5400000,0.0,4,2010,15,15,Singapore Grand Prix
20683,352,20,9,1,25.0,53,5427323,51,3,93652,223.219,1,2010,16,22,Japanese Grand Prix
20684,352,17,9,2,18.0,53,5428228,53,1,93473,223.647,1,2010,16,22,Japanese Grand Prix
20685,352,4,6,4,15.0,53,5430044,53,4,93823,222.815,1,2010,16,22,Japanese Grand Prix
20686,352,18,1,5,12.0,53,5440845,53,2,93529,223.515,1,2010,16,22,Japanese Grand Prix
20687,352,1,1,8,10.0,53,5466918,35,9,95182,219.633,1,2010,16,22,Japanese Grand Prix
20688,352,30,131,10,8.0,53,5487256,52,7,94853,220.395,1,2010,16,22,Japanese Grand Prix
20689,352,155,15,14,6.0,53,5491361,50,6,94485,221.251,1,2010,16,22,Japanese Grand Prix
20690,352,2,15,11,4.0,53,5496971,52,10,95521,218.854,1,2010,16,22,Japanese Grand Prix
20691,352,22,3,7,2.0,53,5498169,53,11,95597,218.68,1,2010,16,22,Japanese Grand Prix
20692,352,67,5,18,1.0,53,5500129,52,8,95116,219.786,1,2010,16,22,Japanese Grand Prix
20693,352,153,5,16,0.0,52,0,49,5,94365,221.535,11,2010,16,22,Japanese Grand Prix
20694,352,5,205,20,0.0,52,0,51,14,97620,214.148,11,2010,16,22,Japanese Grand Prix
20695,352,15,205,19,0.0,51,0,28,15,99710,209.66,12,2010,16,22,Japanese Grand Prix
20696,352,10,166,22,0.0,51,0,51,17,99813,209.443,12,2010,16,22,Japanese Grand Prix
20697,352,811,164,23,0.0,51,0,49,18,100329,208.366,12,2010,16,22,Japanese Grand Prix
20698,352,29,164,24,0.0,50,0,33,16,99806,209.458,13,2010,16,22,Japanese Grand Prix
20699,352,3,131,6,0.0,47,0,44,12,96108,217.517,22,2010,16,22,Japanese Grand Prix
20700,352,16,10,15,0.0,44,0,43,13,96319,217.041,44,2010,16,22,Japanese Grand Prix
20701,352,9,4,3,0.0,2,0,2,19,161378,129.541,36,2010,16,22,Japanese Grand Prix
20702,352,807,3,9,0.0,0,0,0,0,5400000,0.0,3,2010,16,22,Japanese Grand Prix
20703,352,13,6,12,0.0,0,0,0,0,5400000,0.0,3,2010,16,22,Japanese Grand Prix
20704,352,808,4,13,0.0,0,0,0,0,5400000,0.0,3,2010,16,22,Japanese Grand Prix
20705,352,24,10,17,0.0,0,0,0,0,5400000,0.0,3,2010,16,22,Japanese Grand Prix
20706,352,810,166,21,0.0,0,0,0,0,5400000,0.0,22,2010,16,22,Japanese Grand Prix
20707,353,4,6,3,25.0,55,10100810,42,1,110257,183.335,1,2010,17,35,Korean Grand Prix
20708,353,1,1,4,18.0,55,10115809,42,3,110430,183.048,1,2010,17,35,Korean Grand Prix
20709,353,13,6,6,15.0,55,10131678,44,4,110502,182.928,1,2010,17,35,Korean Grand Prix
20710,353,30,131,9,12.0,55,10140498,43,8,111835,180.748,1,2010,17,35,Korean Grand Prix
20711,353,9,4,8,10.0,55,10148544,45,7,111604,181.122,1,2010,17,35,Korean Grand Prix
20712,353,24,10,17,8.0,55,10154381,45,5,111371,181.501,1,2010,17,35,Korean Grand Prix
20713,353,22,3,10,6.0,55,10170067,45,6,111564,181.187,1,2010,17,35,Korean Grand Prix
20714,353,155,15,12,4.0,55,10178699,42,14,113086,178.748,1,2010,17,35,Korean Grand Prix
20715,353,2,15,13,2.0,55,10180917,42,15,113263,178.469,1,2010,17,35,Korean Grand Prix
20716,353,807,3,11,1.0,55,10181661,43,10,111982,180.511,1,2010,17,35,Korean Grand Prix
20717,353,153,5,15,0.0,55,10184956,43,9,111962,180.543,1,2010,17,35,Korean Grand Prix
20718,353,18,1,7,0.0,55,10190749,42,11,112193,180.171,1,2010,17,35,Korean Grand Prix
20719,353,5,205,21,0.0,54,0,43,16,115018,175.746,11,2010,17,35,Korean Grand Prix
20720,353,811,164,24,0.0,53,0,30,20,119289,169.452,12,2010,17,35,Korean Grand Prix
20721,353,29,164,23,0.0,53,0,36,19,118313,170.851,12,2010,17,35,Korean Grand Prix
20722,353,16,10,14,0.0,46,0,40,12,112601,179.518,4,2010,17,35,Korean Grand Prix
20723,353,20,9,1,0.0,45,0,44,2,110375,183.139,5,2010,17,35,Korean Grand Prix
20724,353,808,4,20,0.0,39,0,39,13,113031,178.835,3,2010,17,35,Korean Grand Prix
20725,353,10,166,19,0.0,31,0,29,18,118102,171.157,4,2010,17,35,Korean Grand Prix
20726,353,67,5,16,0.0,30,0,27,17,116768,173.112,4,2010,17,35,Korean Grand Prix
20727,353,810,166,22,0.0,25,0,25,23,122635,164.83,3,2010,17,35,Korean Grand Prix
20728,353,15,205,18,0.0,25,0,20,24,125161,161.503,9,2010,17,35,Korean Grand Prix
20729,353,17,9,2,0.0,18,0,18,21,120025,168.414,3,2010,17,35,Korean Grand Prix
20730,353,3,131,5,0.0,18,0,18,22,120652,167.539,4,2010,17,35,Korean Grand Prix
20731,354,20,9,2,25.0,71,5591803,70,6,74283,208.828,1,2010,18,18,Brazilian Grand Prix
20732,354,17,9,3,18.0,71,5596046,69,4,74047,209.493,1,2010,18,18,Brazilian Grand Prix
20733,354,4,6,5,15.0,71,5598610,67,2,73855,210.038,1,2010,18,18,Brazilian Grand Prix
20734,354,1,1,4,12.0,71,5606437,66,1,73851,210.049,1,2010,18,18,Brazilian Grand Prix
20735,354,18,1,11,10.0,71,5607396,71,3,73932,209.819,1,2010,18,18,Brazilian Grand Prix
20736,354,3,131,13,8.0,71,5627123,65,5,74184,209.107,1,2010,18,18,Brazilian Grand Prix
20737,354,30,131,8,6.0,71,5635259,71,12,75219,206.229,1,2010,18,18,Brazilian Grand Prix
20738,354,807,3,1,4.0,70,0,70,8,74985,206.873,11,2010,18,18,Brazilian Grand Prix
20739,354,9,4,7,2.0,70,0,61,11,75161,206.388,11,2010,18,18,Brazilian Grand Prix
20740,354,155,15,12,1.0,70,0,65,7,74748,207.529,11,2010,18,18,Brazilian Grand Prix
20741,354,153,5,14,0.0,70,0,68,16,75695,204.932,11,2010,18,18,Brazilian Grand Prix
20742,354,16,10,22,0.0,70,0,64,9,74997,206.84,11,2010,18,18,Brazilian Grand Prix
20743,354,67,5,19,0.0,70,0,69,17,75935,204.285,11,2010,18,18,Brazilian Grand Prix
20744,354,22,3,6,0.0,70,0,69,13,75227,206.207,11,2010,18,18,Brazilian Grand Prix
20745,354,13,6,9,0.0,70,0,69,14,75330,205.925,11,2010,18,18,Brazilian Grand Prix
20746,354,808,4,10,0.0,70,0,70,15,75485,205.503,11,2010,18,18,Brazilian Grand Prix
20747,354,2,15,15,0.0,70,0,68,10,75068,206.644,11,2010,18,18,Brazilian Grand Prix
20748,354,5,205,20,0.0,69,0,69,20,77161,201.039,12,2010,18,18,Brazilian Grand Prix
20749,354,15,205,18,0.0,69,0,69,21,77316,200.636,12,2010,18,18,Brazilian Grand Prix
20750,354,10,166,17,0.0,69,0,66,23,77695,199.657,12,2010,18,18,Brazilian Grand Prix
20751,354,811,164,24,0.0,69,0,66,24,77731,199.565,12,2010,18,18,Brazilian Grand Prix
20752,354,32,164,23,0.0,65,0,63,22,77690,199.67,16,2010,18,18,Brazilian Grand Prix
20753,354,810,166,21,0.0,62,0,60,18,76767,202.071,19,2010,18,18,Brazilian Grand Prix
