resultId,raceId,driverId,constructorId,grid,race_rank,statusId,year,round,circuitId,constructor_is_active,constructor_races_won,constructor_avg_point,constructor_times_in_top_10,driver_is_active,driver_avg_point,driver_avg_speed,race_end_bf_2019,race_end_in_2019,race_end_in_2020,race_end_in_2021,race_end_in_2022,race_end_in_2023,driver_most_won_circuit_id,driver_nber_of_races_won,driver_nber_of_times_in_top_10,age
24999,1053,841,51,17,16,11,2021,2,21,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25000,1053,20,117,0,10,6,2021,2,21,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25001,1053,854,210,18,11,12,2021,2,21,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25002,1053,853,210,19,17,12,2021,2,21,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25003,1053,822,131,8,19,4,2021,2,21,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25004,1053,847,3,12,18,4,2021,2,21,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25005,1053,849,3,14,0,4,2021,2,21,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25006,1054,1,131,2,4,1,2021,3,75,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25007,1054,830,9,3,3,1,2021,3,75,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25008,1054,822,131,1,1,1,2021,3,75,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25009,1054,815,9,4,2,1,2021,3,75,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25010,1054,846,1,7,7,1,2021,3,75,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25011,1054,844,6,8,6,1,2021,3,75,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25012,1054,839,214,6,8,1,2021,3,75,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25013,1054,4,214,13,5,1,2021,3,75,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25014,1054,817,1,16,10,1,2021,3,75,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25015,1054,842,213,9,11,1,2021,3,75,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25016,1054,832,6,5,14,1,2021,3,75,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25017,1054,841,51,12,13,11,2021,3,75,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25018,1054,20,117,10,15,11,2021,3,75,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25019,1054,840,117,17,9,11,2021,3,75,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25020,1054,852,213,14,12,11,2021,3,75,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25021,1054,847,3,11,16,11,2021,3,75,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25022,1054,854,210,19,17,12,2021,3,75,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25023,1054,849,3,18,18,12,2021,3,75,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25024,1054,853,210,20,19,12,2021,3,75,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25025,1054,8,51,15,0,130,2021,3,75,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25026,1055,1,131,1,5,1,2021,4,4,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25027,1055,830,9,2,1,1,2021,4,4,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25028,1055,822,131,3,2,1,2021,4,4,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25029,1055,844,6,4,4,1,2021,4,4,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25030,1055,815,9,8,3,1,2021,4,4,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25031,1055,817,1,7,10,1,2021,4,4,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25032,1055,832,6,6,9,1,2021,4,4,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25033,1055,846,1,9,7,11,2021,4,4,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25034,1055,839,214,5,18,11,2021,4,4,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25035,1055,842,213,12,8,11,2021,4,4,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25036,1055,840,117,11,11,11,2021,4,4,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25037,1055,8,51,17,15,11,2021,4,4,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25038,1055,20,117,13,14,11,2021,4,4,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25039,1055,847,3,15,17,11,2021,4,4,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25040,1055,841,51,14,13,11,2021,4,4,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25041,1055,849,3,19,16,11,2021,4,4,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25042,1055,4,214,10,6,11,2021,4,4,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25043,1055,854,210,18,12,12,2021,4,4,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25044,1055,853,210,20,19,12,2021,4,4,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25045,1055,852,213,16,20,10,2021,4,4,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25047,1056,832,6,4,5,1,2021,5,6,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25046,1056,830,9,2,6,1,2021,5,6,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25048,1056,846,1,5,7,1,2021,5,6,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25049,1056,815,9,9,3,1,2021,5,6,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25050,1056,20,117,8,11,1,2021,5,6,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25051,1056,842,213,6,14,1,2021,5,6,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25052,1056,1,131,7,1,1,2021,5,6,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25053,1056,840,117,13,8,11,2021,5,6,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25054,1056,839,214,11,12,11,2021,5,6,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25055,1056,841,51,10,13,11,2021,5,6,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25056,1056,8,51,14,9,11,2021,5,6,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25057,1056,817,1,12,4,11,2021,5,6,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25058,1056,4,214,17,10,11,2021,5,6,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25059,1056,847,3,15,15,11,2021,5,6,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25060,1056,849,3,18,16,11,2021,5,6,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25061,1056,852,213,16,2,11,2021,5,6,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25062,1056,853,210,19,19,13,2021,5,6,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25063,1056,854,210,20,18,13,2021,5,6,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25064,1056,822,131,3,17,61,2021,5,6,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25065,1056,844,6,1,0,30,2021,5,6,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25066,1057,815,9,6,2,1,2021,6,73,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25067,1057,20,117,11,4,1,2021,6,73,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25068,1057,842,213,4,6,1,2021,6,73,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25069,1057,844,6,1,8,1,2021,6,73,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25070,1057,846,1,9,7,1,2021,6,73,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25071,1057,4,214,8,11,1,2021,6,73,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25072,1057,852,213,7,5,1,2021,6,73,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25073,1057,832,6,5,13,1,2021,6,73,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25074,1057,817,1,13,14,1,2021,6,73,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25075,1057,8,51,14,10,1,2021,6,73,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25076,1057,841,51,20,9,1,2021,6,73,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25077,1057,822,131,10,12,1,2021,6,73,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25078,1057,854,210,17,18,1,2021,6,73,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25079,1057,853,210,18,19,1,2021,6,73,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25080,1057,1,131,2,3,1,2021,6,73,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25081,1057,849,3,16,17,1,2021,6,73,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25082,1057,847,3,15,15,6,2021,6,73,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25083,1057,830,9,3,1,3,2021,6,73,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25084,1057,840,117,19,16,3,2021,6,73,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25085,1057,839,214,12,20,101,2021,6,73,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25086,1059,830,9,1,1,1,2021,7,34,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25087,1059,1,131,2,5,1,2021,7,34,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25088,1059,815,9,4,2,1,2021,7,34,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25089,1059,822,131,3,3,1,2021,7,34,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25090,1059,846,1,8,6,1,2021,7,34,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25091,1059,817,1,10,14,1,2021,7,34,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25092,1059,842,213,6,11,1,2021,7,34,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25093,1059,4,214,9,7,1,2021,7,34,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25094,1059,20,117,12,4,1,2021,7,34,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25095,1059,840,117,19,9,1,2021,7,34,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25096,1059,832,6,5,18,1,2021,7,34,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25097,1059,847,3,14,13,11,2021,7,34,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25098,1059,852,213,0,19,11,2021,7,34,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25099,1059,839,214,11,15,11,2021,7,34,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25100,1059,841,51,13,16,11,2021,7,34,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25101,1059,844,6,7,8,11,2021,7,34,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25102,1059,8,51,17,10,11,2021,7,34,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25103,1059,849,3,16,12,11,2021,7,34,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25104,1059,854,210,15,17,11,2021,7,34,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25105,1059,853,210,18,20,11,2021,7,34,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25106,1058,830,9,1,3,1,2021,8,70,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25107,1058,1,131,2,1,1,2021,8,70,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25108,1058,822,131,5,5,1,2021,8,70,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25109,1058,815,9,4,2,1,2021,8,70,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25110,1058,846,1,3,7,11,2021,8,70,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25111,1058,832,6,12,4,11,2021,8,70,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25112,1058,844,6,7,6,11,2021,8,70,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25113,1058,840,117,9,14,11,2021,8,70,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25114,1058,4,214,8,13,11,2021,8,70,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25115,1058,852,213,11,11,11,2021,8,70,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25116,1058,8,51,18,8,11,2021,8,70,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25117,1058,20,117,14,15,11,2021,8,70,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25118,1058,817,1,13,9,11,2021,8,70,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25119,1058,839,214,17,10,11,2021,8,70,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25120,1058,841,51,15,12,11,2021,8,70,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25121,1058,854,210,19,16,12,2021,8,70,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25122,1058,849,3,16,17,13,2021,8,70,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25123,1058,853,210,20,19,13,2021,8,70,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25124,1058,847,3,10,18,5,2021,8,70,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25125,1058,842,213,6,0,4,2021,8,70,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25126,1060,830,9,1,1,1,2021,9,70,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25127,1060,822,131,5,6,1,2021,9,70,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25128,1060,846,1,2,10,1,2021,9,70,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25129,1060,1,131,4,3,1,2021,9,70,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25130,1060,832,6,10,2,1,2021,9,70,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25131,1060,815,9,3,5,1,2021,9,70,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25132,1060,817,1,13,14,1,2021,9,70,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25133,1060,844,6,12,13,1,2021,9,70,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25134,1060,842,213,6,4,1,2021,9,70,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25135,1060,4,214,14,7,11,2021,9,70,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25136,1060,847,3,8,16,11,2021,9,70,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25137,1060,852,213,7,9,11,2021,9,70,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25138,1060,840,117,9,12,11,2021,9,70,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25139,1060,841,51,15,17,11,2021,9,70,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25140,1060,8,51,16,15,11,2021,9,70,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25141,1060,849,3,18,11,11,2021,9,70,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25142,1060,20,117,11,8,4,2021,9,70,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25143,1060,854,210,19,18,12,2021,9,70,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25144,1060,853,210,20,19,12,2021,9,70,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25145,1060,839,214,17,0,4,2021,9,70,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25146,1061,1,131,2,2,1,2021,10,9,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25147,1061,844,6,4,5,1,2021,10,9,1,54,9.058006535947712,508,1,8.165217391304347,210.9979907407407,7,17,10,16,19,10,3,7,87,24
25148,1061,822,131,3,4,1,2021,10,9,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25149,1061,846,1,5,9,1,2021,10,9,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25150,1061,817,1,6,8,1,2021,10,9,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25151,1061,832,6,10,7,1,2021,10,9,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25152,1061,4,214,7,10,1,2021,10,9,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25153,1061,840,117,14,12,1,2021,10,9,1,0,2.8125,51,1,1.7537313432835822,209.08959375,8,6,10,10,13,9,0,0,59,23
25154,1061,839,214,9,14,1,2021,10,9,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25155,1061,852,213,16,6,1,2021,10,9,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25156,1061,842,213,11,3,1,2021,10,9,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25157,1061,847,3,12,13,11,2021,10,9,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25158,1061,841,51,15,15,11,2021,10,9,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25159,1061,849,3,17,16,11,2021,10,9,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25160,1061,8,51,13,11,11,2021,10,9,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25161,1061,815,9,0,1,11,2021,10,9,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
25162,1061,853,210,19,18,11,2021,10,9,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25163,1061,854,210,18,17,11,2021,10,9,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25164,1061,20,117,8,19,31,2021,10,9,1,0,2.8125,51,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,34
25165,1061,830,9,1,0,4,2021,10,9,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25166,1062,839,214,8,5,1,2021,11,11,1,0,3.3392857142857144,62,1,3.203252032520325,207.4193391304348,20,0,9,9,17,7,0,0,43,25
25167,1062,1,131,1,2,1,2021,11,11,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,36
25168,1062,832,6,15,6,1,2021,11,11,1,54,9.058006535947712,508,1,4.802857142857143,205.7857962962963,28,10,10,19,16,11,7,3,105,27
25169,1062,4,214,9,3,1,2021,11,11,1,0,3.3392857142857144,62,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,40
25170,1062,842,213,5,1,1,2021,11,11,1,1,1.9657534246575343,62,1,2.9,209.3929035087719,7,9,10,13,13,9,6,3,65,25
25171,1062,852,213,16,10,1,2021,11,11,1,1,1.9657534246575343,62,1,0.8392857142857143,207.61146153846155,0,0,0,7,8,9,0,0,24,21
25172,1062,849,3,18,14,1,2021,11,11,1,4,1.7377450980392155,218,0,0.1475409836065573,207.23886440677964,0,0,6,5,7,0,0,0,7,26
25173,1062,847,3,17,9,1,2021,11,11,1,4,1.7377450980392155,218,1,3.9680851063829783,209.7490326086957,0,2,4,4,20,10,3,6,38,23
25174,1062,830,9,3,4,1,2021,11,11,1,92,11.009803921568627,520,1,13.002857142857144,208.454186746988,55,19,12,19,20,12,70,27,156,24
25175,1062,8,51,13,8,11,2021,11,11,1,2,0.7446808510638298,61,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,42
25176,1062,817,1,11,13,11,2021,11,11,1,28,4.759803921568627,350,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,32
25177,1062,854,210,20,11,11,2021,11,11,1,2,0.7724358974358975,104,0,0.2727272727272727,206.7989024390244,0,0,0,3,9,0,0,0,11,22
25178,1062,841,51,0,12,11,2021,11,11,1,2,0.7446808510638298,61,0,0.3387096774193548,209.29890000000003,0,6,6,4,0,0,0,0,14,28
25179,1062,853,210,19,0,4,2021,11,11,1,2,0.7724358974358975,104,0,0.0,208.28833333333333,0,0,0,2,0,0,0,0,4,22
25180,1062,846,1,6,0,4,2021,11,11,1,28,4.759803921568627,350,1,5.191489361702128,211.2168152173913,0,8,12,15,18,9,5,5,60,22
25181,1062,822,131,2,0,4,2021,11,11,1,94,12.952952029520295,468,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,32
25182,1062,815,9,4,0,4,2021,11,11,1,92,11.009803921568627,520,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,31
